week,population,police,crime,emp,un,ymale,white,borough
57,165242,19202,396,0.68450433,0.068538636,0.073943071,0.62260175,4
58,165242,18954,364,0.66904235,0.065456145,0.059403159,0.63469881,4
59,165242,18652,399,0.68904299,0.041686688,0.054086559,0.66181529,4
60,165242,19359,348,0.5586049,0.064578645,0.10502589,0.46448115,4
61,165242,20016,391,0.54905766,0.056356799,0.086365521,0.5473181,4
62,165242,19619,425,0.66260928,0.081314422,0.069023244,0.62031287,4
63,165242,19198,441,0.61695355,0.057973143,0.084434368,0.63422441,4
64,165242,19052,440,0.62246311,0.046977293,0.062027551,0.62495685,4
65,165242,14772,353,0.64032477,0.033756003,0.051189203,0.62161279,4
66,165242,18963,398,0.64519536,0.044963654,0.071330324,0.68185025,4
67,165242,19288,393,0.6300441,0.073467962,0.078535035,0.62272459,4
68,165242,20814,361,0.62338924,0.049277369,0.079365566,0.68777764,4
69,165242,20770,381,0.60375774,0.050916068,0.092435412,0.50720227,4
70,165242,18635,394,0.64138424,0.067861743,0.091280736,0.56152153,4
71,165242,21406,409,0.63712907,0.057112206,0.059167009,0.5988602,4
72,165242,20668,426,0.66437417,0.050669871,0.051633731,0.66351771,4
73,165242,20192,476,0.54850787,0.053845864,0.084081426,0.49318081,4
74,165242,17445,382,0.53246802,0.042657234,0.10322872,0.55664617,4
75,165242,19503,397,0.66481161,0.069801912,0.088583194,0.61001921,4
76,165242,19918,411,0.57957906,0.091303304,0.066248648,0.59817332,4
77,165242,19446,397,0.6438694,0.033740617,0.07192912,0.62214452,4
78,165242,18066,416,0.67684662,0.04003863,0.074750096,0.59819621,4
79,165242,21677,424,0.62374711,0.030517194,0.086509302,0.68862265,4
80,165242,19669,400,0.58574724,0.062290676,0.05874905,0.63146234,4
81,165242,20554,398,0.67966235,0.031476729,0.063106596,0.68786603,4
82,165242,19236,379,0.65360737,0.038130637,0.078901462,0.51803595,4
83,165242,19917,364,0.66959792,0.044454243,0.073822178,0.53014845,4
84,165242,19456,369,0.63111275,0.048603326,0.052966326,0.61468464,4
85,165242,20073,367,0.68547553,0.047832552,0.058420796,0.71923941,4
86,165242,19319,423,0.58661032,0.027872086,0.060369287,0.54992789,4
87,165242,19620,369,0.52602816,0.067223631,0.081644438,0.49284202,4
88,165242,18388,453,0.62692869,0.06534595,0.081515521,0.58318216,4
89,165242,20744,422,0.62000555,0.070918679,0.055892862,0.58749348,4
90,165242,18750,445,0.65749621,0.044456299,0.069651864,0.63486648,4
91,165242,18703,472,0.63870215,0.062855922,0.091891348,0.60094494,4
92,165242,19357.25,475,0.65387034,0.058583528,0.068920538,0.73560476,4
93,165242,19424.5,533,0.60452324,0.048966039,0.070732392,0.64693427,4
94,165242,20367.75,490,0.60123312,0.074725382,0.09139125,0.64731091,4
95,165242,20067.75,452,0.65492171,0.044058502,0.077745929,0.53471208,4
96,165242,20292,508,0.67620492,0.055811353,0.055746946,0.50426644,4
97,165242,20808.5,475,0.60429513,0.085511714,0.043125257,0.58341479,4
98,165242,19699.916,452,0.67721164,0.04079451,0.052201781,0.73280752,4
99,165242,20329.75,425,0.58704078,0.034946702,0.072974667,0.51625186,4
100,165242,20449.75,427,0.60138708,0.050869245,0.062644035,0.51917183,4
101,165242,19751.666,444,0.62315202,0.043238711,0.075840198,0.58915752,4
102,165242,19838.75,375,0.63086784,0.076047696,0.087571256,0.54550356,4
103,165242,19624.75,470,0.61926633,0.051359423,0.067609973,0.57852751,4
104,165242,12606.75,309,0.60503519,0.050729599,0.080651112,0.6111154,4
1,202824,24066.416,590,0.69931257,0.055706903,0.07619147,0.71940374,5
2,202824,28963.75,600,0.67117232,0.048527505,0.087027185,0.62423885,5
3,202824,30203.084,676,0.67793506,0.061527666,0.070533462,0.64231122,5
4,202824,28998.75,638,0.66553849,0.068132237,0.091269724,0.56081074,5
5,202824,28919.584,602,0.56599742,0.081261672,0.059532747,0.52081382,5
6,202824,28874,701,0.65516323,0.060367372,0.052752685,0.65107507,5
7,202824,30431.584,634,0.63793564,0.074774444,0.10609662,0.76670098,5
8,202824,30063,607,0.61349183,0.046931159,0.03134032,0.58756179,5
9,202824,29946,610,0.64084208,0.041884463,0.079565823,0.46312574,5
10,202824,28548.084,619,0.6299116,0.056873627,0.047608454,0.6372568,5
11,202824,28909,566,0.61911047,0.079837143,0.07316041,0.6012876,5
12,202824,29642.666,666,0.60137135,0.056197092,0.044688657,0.5373885,5
13,202824,29845.5,622,0.64510328,0.068087108,0.087095805,0.63874418,5
14,202824,29495.5,583,0.72310507,0.045560144,0.061491754,0.73525661,5
15,202824,22488.633,545,0.69092172,0.042220645,0.095628053,0.61782062,5
16,202824,31014.75,621,0.66404653,0.067693651,0.10451576,0.56810844,5
17,202824,32582.766,620,0.59155923,0.06610468,0.088108346,0.53905362,5
18,202824,26665.199,603,0.57167757,0.085682981,0.064197108,0.49946806,5
19,202824,31153.916,643,0.67091739,0.078320242,0.037772071,0.64493662,5
20,202824,32816.668,647,0.62742692,0.077079095,0.096353926,0.68391377,5
21,202824,30969.334,643,0.56242853,0.058356091,0.050282869,0.55294615,5
22,202824,25989.834,525,0.60472542,0.044581994,0.073229983,0.51145262,5
23,202824,30011.5,625,0.71684551,0.04424214,0.060698837,0.68756562,5
24,202824,30425.666,685,0.61788952,0.064013727,0.06707073,0.59911919,5
25,202824,29439.5,615,0.58157659,0.081252471,0.047610667,0.52923638,5
26,202824,28957.916,624,0.62230229,0.074782841,0.069124758,0.58252966,5
27,202824,31408.75,616,0.69776106,0.086548977,0.072573297,0.71873838,5
28,202824,31584.916,549,0.66326606,0.046669848,0.083489619,0.62662351,5
29,202824,32099.916,602,0.63875693,0.09057565,0.11511809,0.61073929,5
30,202824,28858.133,618,0.5977726,0.092210479,0.077749558,0.57483274,5
31,202824,27454.5,612,0.57348573,0.071053177,0.061159603,0.49311814,5
32,202824,27825.584,589,0.67210543,0.052476224,0.061927587,0.59509999,5
33,202824,27659.768,624,0.64888042,0.07153599,0.079931073,0.70178562,5
34,202824,27991.25,574,0.6170693,0.039596375,0.076757252,0.50664622,5
35,202824,29961.5,533,0.5598107,0.074968822,0.080901317,0.45303288,5
36,202824,29391.084,599,0.67203814,0.093204223,0.064676009,0.6710189,5
37,202824,29819.75,594,0.61946815,0.048535202,0.056942701,0.60346693,5
38,202824,31577.883,612,0.5898661,0.064819887,0.041043859,0.52890062,5
39,202824,31536.084,646,0.63373351,0.075470194,0.060837023,0.64059561,5
40,202824,30584.166,594,0.65515685,0.053550482,0.078798927,0.6984868,5
41,202824,31858.584,612,0.65565103,0.044320066,0.074797213,0.61219299,5
42,202824,31808.268,590,0.59586132,0.05005106,0.10858886,0.63542008,5
43,202824,30217.916,634,0.58569276,0.067632399,0.078795321,0.54889745,5
44,202824,30721.816,623,0.62099999,0.08092732,0.061041214,0.58309716,5
45,202824,31079,664,0.65134686,0.053150121,0.074852392,0.5993914,5
46,202824,32348.117,597,0.67812878,0.048661761,0.059563924,0.68146485,5
47,202824,32120.133,560,0.56193399,0.061620049,0.098082051,0.47795951,5
48,202824,31375,580,0.54636639,0.071563095,0.095700972,0.48374867,5
49,202824,31774.15,608,0.66569591,0.10711912,0.061870076,0.65846765,5
50,202824,31031.5,511,0.62107736,0.053209368,0.077471375,0.65464461,5
51,202824,27923.283,526,0.61127037,0.062272087,0.048138086,0.54790461,5
52,202824,17109.449,377,0.64698261,0.046358746,0.053459845,0.59282815,5
53,202824,21857.5,444,0.67298371,0.030349223,0.067010313,0.70788437,5
54,202824,29089,579,0.65208113,0.04916402,0.080692269,0.62388384,5
55,202824,29632,570,0.64195549,0.040417861,0.10630701,0.66405112,5
56,202824,30410,554,0.61938369,0.04659437,0.084517866,0.51931936,5
57,202824,29581,534,0.68450433,0.068538636,0.073943071,0.62260175,5
58,202824,30195,591,0.66904235,0.065456145,0.059403159,0.63469881,5
59,202824,29374,474,0.68904299,0.041686688,0.054086559,0.66181529,5
60,202824,28758,469,0.5586049,0.064578645,0.10502589,0.46448115,5
61,202824,29284,496,0.54905766,0.056356799,0.086365521,0.5473181,5
62,202824,29801,504,0.66260928,0.081314422,0.069023244,0.62031287,5
63,202824,28972,514,0.61695355,0.057973143,0.084434368,0.63422441,5
64,202824,27958,570,0.62246311,0.046977293,0.062027551,0.62495685,5
65,202824,21093,496,0.64032477,0.033756003,0.051189203,0.62161279,5
66,202824,29179,553,0.64519536,0.044963654,0.071330324,0.68185025,5
67,202824,29164,548,0.6300441,0.073467962,0.078535035,0.62272459,5
68,202824,30154,595,0.62338924,0.049277369,0.079365566,0.68777764,5
69,202824,29922,536,0.60375774,0.050916068,0.092435412,0.50720227,5
70,202824,26381,596,0.64138424,0.067861743,0.091280736,0.56152153,5
71,202824,30136,581,0.63712907,0.057112206,0.059167009,0.5988602,5
72,202824,30142,591,0.66437417,0.050669871,0.051633731,0.66351771,5
73,202824,30394,599,0.54850787,0.053845864,0.084081426,0.49318081,5
74,202824,24657,617,0.53246802,0.042657234,0.10322872,0.55664617,5
75,202824,27144,613,0.66481161,0.069801912,0.088583194,0.61001921,5
76,202824,28225,563,0.57957906,0.091303304,0.066248648,0.59817332,5
77,202824,28212,613,0.6438694,0.033740617,0.07192912,0.62214452,5
78,202824,27584,604,0.67684662,0.04003863,0.074750096,0.59819621,5
79,202824,32324,574,0.62374711,0.030517194,0.086509302,0.68862265,5
80,202824,30210,577,0.58574724,0.062290676,0.05874905,0.63146234,5
81,202824,28715,604,0.67966235,0.031476729,0.063106596,0.68786603,5
82,202824,28181,625,0.65360737,0.038130637,0.078901462,0.51803595,5
83,202824,26478,628,0.66959792,0.044454243,0.073822178,0.53014845,5
84,202824,27551,611,0.63111275,0.048603326,0.052966326,0.61468464,5
85,202824,27432,694,0.68547553,0.047832552,0.058420796,0.71923941,5
86,202824,25782,592,0.58661032,0.027872086,0.060369287,0.54992789,5
87,202824,27639,589,0.52602816,0.067223631,0.081644438,0.49284202,5
88,202824,27284,652,0.62692869,0.06534595,0.081515521,0.58318216,5
89,202824,29651,637,0.62000555,0.070918679,0.055892862,0.58749348,5
90,202824,29136,571,0.65749621,0.044456299,0.069651864,0.63486648,5
91,202824,28900,614,0.63870215,0.062855922,0.091891348,0.60094494,5
92,202824,28872.916,570,0.65387034,0.058583528,0.068920538,0.73560476,5
93,202824,29604.232,564,0.60452324,0.048966039,0.070732392,0.64693427,5
94,202824,30192.367,543,0.60123312,0.074725382,0.09139125,0.64731091,5
95,202824,29024.65,545,0.65492171,0.044058502,0.077745929,0.53471208,5
96,202824,29338.449,581,0.67620492,0.055811353,0.055746946,0.50426644,5
97,202824,31999.033,578,0.60429513,0.085511714,0.043125257,0.58341479,5
98,202824,31824.416,560,0.67721164,0.04079451,0.052201781,0.73280752,5
99,202824,30524.4,516,0.58704078,0.034946702,0.072974667,0.51625186,5
100,202824,30046.551,514,0.60138708,0.050869245,0.062644035,0.51917183,5
101,202824,29027.367,443,0.62315202,0.043238711,0.075840198,0.58915752,5
102,202824,30121.916,516,0.63086784,0.076047696,0.087571256,0.54550356,5
103,202824,28401.834,556,0.61926633,0.051359423,0.067609973,0.57852751,5
104,202824,16447.85,421,0.60503519,0.050729599,0.080651112,0.6111154,5
1,196106,22872.699,538,0.69931257,0.055706903,0.07619147,0.71940374,6
2,196106,28845.199,612,0.67117232,0.048527505,0.087027185,0.62423885,6
3,196106,29058.5,554,0.67793506,0.061527666,0.070533462,0.64231122,6
4,196106,28743.25,567,0.66553849,0.068132237,0.091269724,0.56081074,6
5,196106,27518,692,0.56599742,0.081261672,0.059532747,0.52081382,6
6,196106,28042.5,666,0.65516323,0.060367372,0.052752685,0.65107507,6
7,196106,27686,641,0.63793564,0.074774444,0.10609662,0.76670098,6
8,196106,28282.5,557,0.61349183,0.046931159,0.03134032,0.58756179,6
9,196106,29878.301,594,0.64084208,0.041884463,0.079565823,0.46312574,6
10,196106,28336.75,600,0.6299116,0.056873627,0.047608454,0.6372568,6
11,196106,27672,557,0.61911047,0.079837143,0.07316041,0.6012876,6
12,196106,28915.75,569,0.60137135,0.056197092,0.044688657,0.5373885,6
13,196106,28643.75,608,0.64510328,0.068087108,0.087095805,0.63874418,6
14,196106,27436.25,564,0.72310507,0.045560144,0.061491754,0.73525661,6
15,196106,21202.25,506,0.69092172,0.042220645,0.095628053,0.61782062,6
16,196106,27740.25,623,0.66404653,0.067693651,0.10451576,0.56810844,6
17,196106,29612.5,609,0.59155923,0.06610468,0.088108346,0.53905362,6
18,196106,24932.25,579,0.57167757,0.085682981,0.064197108,0.49946806,6
19,196106,29288,592,0.67091739,0.078320242,0.037772071,0.64493662,6
20,196106,28681.283,625,0.62742692,0.077079095,0.096353926,0.68391377,6
21,196106,27164,720,0.56242853,0.058356091,0.050282869,0.55294615,6
22,196106,23924.516,623,0.60472542,0.044581994,0.073229983,0.51145262,6
23,196106,27575.234,662,0.71684551,0.04424214,0.060698837,0.68756562,6
24,196106,30020.699,723,0.61788952,0.064013727,0.06707073,0.59911919,6
25,196106,28626.199,786,0.58157659,0.081252471,0.047610667,0.52923638,6
26,196106,27675.416,644,0.62230229,0.074782841,0.069124758,0.58252966,6
27,196106,28688,628,0.69776106,0.086548977,0.072573297,0.71873838,6
28,196106,28437.916,634,0.66326606,0.046669848,0.083489619,0.62662351,6
29,196106,28988,621,0.63875693,0.09057565,0.11511809,0.61073929,6
30,196106,28503.449,691,0.5977726,0.092210479,0.077749558,0.57483274,6
31,196106,26993.5,587,0.57348573,0.071053177,0.061159603,0.49311814,6
32,196106,27305.75,669,0.67210543,0.052476224,0.061927587,0.59509999,6
33,196106,26128.5,670,0.64888042,0.07153599,0.079931073,0.70178562,6
34,196106,25609.25,568,0.6170693,0.039596375,0.076757252,0.50664622,6
35,196106,26374.25,561,0.5598107,0.074968822,0.080901317,0.45303288,6
36,196106,25940,523,0.67203814,0.093204223,0.064676009,0.6710189,6
37,196106,28745,630,0.61946815,0.048535202,0.056942701,0.60346693,6
38,196106,27177.75,612,0.5898661,0.064819887,0.041043859,0.52890062,6
39,196106,28630.75,596,0.63373351,0.075470194,0.060837023,0.64059561,6
40,196106,28570.25,530,0.65515685,0.053550482,0.078798927,0.6984868,6
41,196106,28880.25,536,0.65565103,0.044320066,0.074797213,0.61219299,6
42,196106,29294.666,522,0.59586132,0.05005106,0.10858886,0.63542008,6
43,196106,28074.084,610,0.58569276,0.067632399,0.078795321,0.54889745,6
44,196106,28411,590,0.62099999,0.08092732,0.061041214,0.58309716,6
45,196106,28811.5,550,0.65134686,0.053150121,0.074852392,0.5993914,6
46,196106,28877.5,468,0.67812878,0.048661761,0.059563924,0.68146485,6
47,196106,27682.25,496,0.56193399,0.061620049,0.098082051,0.47795951,6
48,196106,28751.25,499,0.54636639,0.071563095,0.095700972,0.48374867,6
49,196106,28323,450,0.66569591,0.10711912,0.061870076,0.65846765,6
50,196106,27632.5,436,0.62107736,0.053209368,0.077471375,0.65464461,6
51,196106,25545.25,428,0.61127037,0.062272087,0.048138086,0.54790461,6
52,196106,13032,332,0.64698261,0.046358746,0.053459845,0.59282815,6
53,196106,20001,425,0.67298371,0.030349223,0.067010313,0.70788437,6
54,196106,26485,452,0.65208113,0.04916402,0.080692269,0.62388384,6
55,196106,27099,465,0.64195549,0.040417861,0.10630701,0.66405112,6
56,196106,26896,457,0.61938369,0.04659437,0.084517866,0.51931936,6
57,196106,27172,403,0.68450433,0.068538636,0.073943071,0.62260175,6
58,196106,27806,496,0.66904235,0.065456145,0.059403159,0.63469881,6
59,196106,26838,466,0.68904299,0.041686688,0.054086559,0.66181529,6
60,196106,27083,468,0.5586049,0.064578645,0.10502589,0.46448115,6
61,196106,26485,489,0.54905766,0.056356799,0.086365521,0.5473181,6
62,196106,26799,449,0.66260928,0.081314422,0.069023244,0.62031287,6
63,196106,27038,497,0.61695355,0.057973143,0.084434368,0.63422441,6
64,196106,26990,521,0.62246311,0.046977293,0.062027551,0.62495685,6
65,196106,20110,502,0.64032477,0.033756003,0.051189203,0.62161279,6
66,196106,25170,526,0.64519536,0.044963654,0.071330324,0.68185025,6
67,196106,25147,553,0.6300441,0.073467962,0.078535035,0.62272459,6
68,196106,27263,550,0.62338924,0.049277369,0.079365566,0.68777764,6
69,196106,26592,561,0.60375774,0.050916068,0.092435412,0.50720227,6
70,196106,23963,534,0.64138424,0.067861743,0.091280736,0.56152153,6
71,196106,28644,526,0.63712907,0.057112206,0.059167009,0.5988602,6
72,196106,27945,549,0.66437417,0.050669871,0.051633731,0.66351771,6
73,196106,26312,516,0.54850787,0.053845864,0.084081426,0.49318081,6
74,196106,23024,511,0.53246802,0.042657234,0.10322872,0.55664617,6
75,196106,27526,538,0.66481161,0.069801912,0.088583194,0.61001921,6
76,196106,27446,574,0.57957906,0.091303304,0.066248648,0.59817332,6
77,196106,26709,598,0.6438694,0.033740617,0.07192912,0.62214452,6
78,196106,26775,579,0.67684662,0.04003863,0.074750096,0.59819621,6
79,196106,28777,484,0.62374711,0.030517194,0.086509302,0.68862265,6
80,196106,43565.801,490,0.58574724,0.062290676,0.05874905,0.63146234,6
81,196106,36724,542,0.67966235,0.031476729,0.063106596,0.68786603,6
82,196106,41354.801,483,0.65360737,0.038130637,0.078901462,0.51803595,6
83,196106,46532.199,511,0.66959792,0.044454243,0.073822178,0.53014845,6
84,196106,40513,506,0.63111275,0.048603326,0.052966326,0.61468464,6
85,196106,32122.199,631,0.68547553,0.047832552,0.058420796,0.71923941,6
86,196106,24792,545,0.58661032,0.027872086,0.060369287,0.54992789,6
87,196106,27233,541,0.52602816,0.067223631,0.081644438,0.49284202,6
88,196106,26152,532,0.62692869,0.06534595,0.081515521,0.58318216,6
89,196106,27783,555,0.62000555,0.070918679,0.055892862,0.58749348,6
90,196106,27532,585,0.65749621,0.044456299,0.069651864,0.63486648,6
91,196106,27921,498,0.63870215,0.062855922,0.091891348,0.60094494,6
92,196106,28396,464,0.65387034,0.058583528,0.068920538,0.73560476,6
93,196106,29092.25,593,0.60452324,0.048966039,0.070732392,0.64693427,6
94,196106,29239.5,572,0.60123312,0.074725382,0.09139125,0.64731091,6
95,196106,27471,542,0.65492171,0.044058502,0.077745929,0.53471208,6
96,196106,28722.75,568,0.67620492,0.055811353,0.055746946,0.50426644,6
97,196106,29380.75,592,0.60429513,0.085511714,0.043125257,0.58341479,6
98,196106,29560,567,0.67721164,0.04079451,0.052201781,0.73280752,6
99,196106,28925,501,0.58704078,0.034946702,0.072974667,0.51625186,6
100,196106,29206.75,511,0.60138708,0.050869245,0.062644035,0.51917183,6
101,196106,28239.416,508,0.62315202,0.043238711,0.075840198,0.58915752,6
102,196106,29262.166,481,0.63086784,0.076047696,0.087571256,0.54550356,6
103,196106,27252.334,519,0.61926633,0.051359423,0.067609973,0.57852751,6
104,196106,16262,391,0.60503519,0.050729599,0.080651112,0.6111154,6
1,218341,15922.8,505,0.72248799,0.04402807,0.055466589,0.76963925,7
2,218341,19632.334,493,0.69508851,0.036577728,0.061951436,0.84711814,7
3,218341,19084.916,501,0.71251857,0.046255417,0.081389233,0.79877746,7
4,218341,19081.25,457,0.66438168,0.058373109,0.069212869,0.69130886,7
5,218341,18837.834,510,0.73735571,0.032943331,0.069973953,0.72006643,7
6,218341,18752.334,505,0.73144919,0.050626282,0.047896732,0.71435177,7
7,218341,18766.916,495,0.72856486,0.049086519,0.072315544,0.72884852,7
8,218341,18803.916,472,0.68050677,0.044433951,0.064960174,0.71129918,7
9,218341,18983.25,491,0.65863127,0.040885765,0.07565961,0.6614356,7
10,218341,18901.584,517,0.72792023,0.036218386,0.064777464,0.72665441,7
11,218341,18349.949,424,0.71778637,0.035152763,0.066426121,0.65818852,7
